Product Id,Product Type,Product,Type,Market Size,Market,State,Budget Sales,Budget Profit,Cogs,Profit,Sales,Total Expenses,Date
13,Tea,Green Tea,Regular,Major Market,East,Florida,140,70,53,52,130,25,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,210,40,92,17,221,112,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,190,70,87,62,204,55,01/05/10 0:00
2,Coffee,Columbian,Regular,Major Market,East,Florida,220,90,94,78,235,63,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,250,100,114,100,273,59,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,80,30,48,35,110,27,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,100,30,58,17,130,55,01/05/10 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,130,50,78,47,170,45,01/05/10 0:00
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,70,30,29,22,71,20,01/05/10 0:00
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,50,20,20,12,49,17,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,110,0,53,-16,114,77,01/05/10 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,290,100,149,84,298,65,01/05/10 0:00
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,520,430,64,434,551,53,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,90,20,53,12,118,53,01/05/10 0:00
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,50,20,20,12,49,17,01/05/10 0:00
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,32,43,11,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,100,10,43,-7,104,68,01/05/10 0:00
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,70,0,34,-3,76,45,01/05/10 0:00
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,110,40,51,35,125,39,01/05/10 0:00
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,120,50,52,31,132,49,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,60,10,36,-1,81,46,01/05/10 0:00
11,Tea,Darjeeling,Regular,Major Market,East,New York,270,120,104,112,256,40,01/05/10 0:00
12,Tea,Earl Grey,Regular,Major Market,East,New York,270,120,104,111,256,41,01/05/10 0:00
13,Tea,Green Tea,Regular,Major Market,East,New York,220,100,86,89,210,35,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,60,-180,121,-195,69,143,01/05/10 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,530,210,260,187,543,96,01/05/10 0:00
2,Coffee,Columbian,Regular,Major Market,East,New York,710,300,302,295,756,159,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,500,200,265,252,651,134,01/05/10 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,150,-90,235,-131,198,94,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,90,40,45,28,110,37,01/05/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,130,10,64,3,154,87,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,110,50,48,44,130,38,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,100,40,48,35,111,28,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,160,40,77,33,173,63,01/05/10 0:00
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,120,50,40,36,99,23,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,160,80,53,52,130,25,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,70,10,39,14,92,39,01/05/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,60,10,34,-4,76,46,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,80,0,43,-7,104,68,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,40,20,20,12,49,17,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,60,20,31,7,68,30,01/05/10 0:00
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,160,60,52,31,132,49,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,170,10,98,-15,136,53,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,200,80,94,79,235,62,01/05/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,230,100,114,101,273,58,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,40,30,20,13,49,16,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,120,20,58,17,130,55,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,210,40,92,17,221,112,01/05/10 0:00
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,120,50,43,30,99,26,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,80,40,29,22,71,20,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,180,90,86,88,210,36,01/05/10 0:00
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,130,50,64,44,160,52,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,220,120,104,112,256,40,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,120,50,52,27,123,44,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,South,Texas,100,30,42,25,103,36,01/05/10 0:00
2,Coffee,Columbian,Regular,Major Market,South,Texas,640,270,235,183,512,94,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,South,Texas,230,100,83,68,190,39,01/05/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Utah,90,50,39,36,97,22,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Utah,100,40,48,36,111,27,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Utah,100,40,44,42,109,23,01/05/10 0:00
1,Coffee,Amaretto,Regular,Small Market,West,Utah,180,60,68,38,148,42,01/05/10 0:00
2,Coffee,Columbian,Regular,Small Market,West,Utah,140,50,48,22,113,43,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Utah,210,70,77,34,173,62,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Utah,110,40,51,34,125,40,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Utah,110,40,52,32,132,48,01/05/10 0:00
10,Herbal Tea,Mint,Decaf,Small Market,West,Utah,110,-10,98,-15,136,53,01/05/10 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Utah,70,10,43,-8,104,69,01/05/10 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Utah,60,20,39,14,92,39,01/05/10 0:00
13,Tea,Green Tea,Regular,Small Market,West,Utah,50,10,34,-3,76,45,01/05/10 0:00
4,Espresso,Caffe Latte,Regular,Major Market,West,California,500,180,260,165,521,96,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,West,California,270,30,121,25,289,143,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,West,California,580,220,263,230,612,119,01/05/10 0:00
1,Coffee,Amaretto,Regular,Major Market,West,California,130,-80,127,-84,106,63,01/05/10 0:00
2,Coffee,Columbian,Regular,Major Market,West,California,940,410,302,295,756,159,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,West,California,200,-140,195,-142,163,110,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,West,California,220,120,104,111,256,41,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,West,California,450,180,235,183,512,94,01/05/10 0:00
10,Herbal Tea,Mint,Decaf,Major Market,West,California,160,60,83,67,190,40,01/05/10 0:00
11,Tea,Darjeeling,Regular,Major Market,West,California,170,100,104,111,256,41,01/05/10 0:00
12,Tea,Earl Grey,Regular,Major Market,West,California,140,80,86,89,210,35,01/05/10 0:00
13,Tea,Green Tea,Regular,Major Market,West,California,100,30,64,43,160,53,01/05/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Nevada,40,30,0,31,43,12,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Nevada,40,20,20,13,49,16,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Nevada,40,20,20,13,49,16,01/05/10 0:00
2,Coffee,Columbian,Regular,Small Market,West,Nevada,100,20,36,-1,81,46,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Nevada,250,40,121,25,289,143,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Nevada,400,160,195,160,465,110,01/05/10 0:00
10,Herbal Tea,Mint,Decaf,Small Market,West,Nevada,270,120,127,121,312,64,01/05/10 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Nevada,410,170,263,231,612,118,01/05/10 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Nevada,350,120,260,164,521,97,01/05/10 0:00
13,Tea,Green Tea,Regular,Small Market,West,Nevada,0,-250,265,-380,18,133,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Nevada,80,30,31,6,68,31,01/05/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Oregon,110,20,53,11,118,54,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Oregon,110,40,52,27,123,44,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Oregon,280,90,149,83,298,66,01/05/10 0:00
1,Coffee,Amaretto,Regular,Small Market,West,Oregon,160,40,53,-2,128,77,01/05/10 0:00
2,Coffee,Columbian,Regular,Small Market,West,Oregon,140,30,48,8,116,60,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Oregon,60,40,30,26,75,19,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Oregon,80,30,43,30,99,26,01/05/10 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Oregon,30,20,20,12,49,17,01/05/10 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Oregon,150,50,94,79,235,62,01/05/10 0:00
13,Tea,Green Tea,Regular,Small Market,West,Oregon,180,70,114,101,273,58,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Oregon,120,40,42,25,103,36,01/05/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,West,Washington,100,40,48,34,110,28,01/05/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,West,Washington,120,20,58,16,130,56,01/05/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,West,Washington,160,60,78,47,170,45,01/05/10 0:00
2,Coffee,Columbian,Regular,Small Market,West,Washington,210,90,71,58,175,46,01/05/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,West,Washington,240,100,110,98,275,67,01/05/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,West,Washington,80,50,40,36,99,23,01/05/10 0:00
11,Tea,Darjeeling,Regular,Small Market,West,Washington,80,30,48,44,130,38,01/05/10 0:00
12,Tea,Earl Grey,Regular,Small Market,West,Washington,70,30,45,27,110,38,01/05/10 0:00
13,Tea,Green Tea,Regular,Small Market,West,Washington,100,10,64,2,154,88,01/05/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,West,Washington,270,60,92,16,221,113,01/05/10 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Colorado,100,20,51,11,115,53,01/06/10 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Colorado,100,30,53,27,117,37,01/06/10 0:00
13,Tea,Green Tea,Regular,Major Market,Central,Colorado,80,30,43,29,99,27,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Colorado,270,140,94,99,230,37,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Colorado,150,50,54,33,135,48,01/06/10 0:00
1,Coffee,Amaretto,Regular,Major Market,Central,Colorado,280,130,113,121,276,42,01/06/10 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Colorado,190,80,83,68,190,39,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Colorado,310,140,123,132,301,46,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Colorado,260,90,149,83,298,66,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Colorado,90,10,44,-7,107,70,01/06/10 0:00
10,Herbal Tea,Mint,Decaf,Major Market,Central,Colorado,100,30,50,24,118,44,01/06/10 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Illinois,200,90,94,99,230,37,01/06/10 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Illinois,110,30,54,33,135,48,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Illinois,740,300,272,241,634,121,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Illinois,610,210,260,164,521,97,01/06/10 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Illinois,500,190,200,167,478,111,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Illinois,360,160,141,135,345,69,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Illinois,240,130,113,121,276,42,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Illinois,160,60,83,67,190,40,01/06/10 0:00
10,Herbal Tea,Mint,Decaf,Major Market,Central,Illinois,260,140,123,133,301,45,01/06/10 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Iowa,450,150,260,164,521,97,01/06/10 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Iowa,530,180,271,197,603,135,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Iowa,60,30,21,15,53,17,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Iowa,50,40,0,31,43,12,01/06/10 0:00
1,Coffee,Amaretto,Regular,Small Market,Central,Iowa,60,30,23,18,58,17,01/06/10 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Iowa,70,20,32,8,70,30,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Iowa,50,20,22,11,52,19,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Iowa,550,230,272,241,634,121,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Iowa,300,140,141,136,345,68,01/06/10 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Missouri,80,20,41,14,96,41,01/06/10 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Missouri,60,-10,35,-3,78,46,01/06/10 0:00
13,Tea,Green Tea,Regular,Small Market,Central,Missouri,70,0,36,0,82,46,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Missouri,100,40,37,33,92,22,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Missouri,100,40,36,31,89,22,01/06/10 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Missouri,170,40,76,31,169,62,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Missouri,140,50,65,35,142,42,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Missouri,110,20,52,-4,125,77,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Missouri,120,0,116,-33,141,58,01/06/10 0:00
11,Tea,Darjeeling,Regular,Major Market,Central,Ohio,240,90,111,99,278,68,01/06/10 0:00
12,Tea,Earl Grey,Regular,Major Market,Central,Ohio,240,90,118,105,282,59,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,Central,Ohio,350,120,149,83,298,66,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,Central,Ohio,130,30,51,12,115,52,01/06/10 0:00
1,Coffee,Amaretto,Regular,Major Market,Central,Ohio,120,40,50,24,118,44,01/06/10 0:00
2,Coffee,Columbian,Regular,Major Market,Central,Ohio,90,20,38,19,93,36,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,Central,Ohio,110,20,44,-6,107,69,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,Central,Ohio,30,20,18,9,44,17,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,Central,Ohio,50,30,24,18,60,18,01/06/10 0:00
11,Tea,Darjeeling,Regular,Small Market,Central,Wisconsin,80,20,40,24,99,35,01/06/10 0:00
12,Tea,Earl Grey,Regular,Small Market,Central,Wisconsin,110,10,53,-2,128,77,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,Central,Wisconsin,200,70,81,50,177,46,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,Central,Wisconsin,120,50,48,34,110,28,01/06/10 0:00
1,Coffee,Amaretto,Regular,Small Market,Central,Wisconsin,130,20,59,19,133,55,01/06/10 0:00
2,Coffee,Columbian,Regular,Small Market,Central,Wisconsin,270,50,110,24,264,130,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,Central,Wisconsin,220,90,91,63,212,58,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,Central,Wisconsin,110,50,47,40,125,38,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,Central,Wisconsin,120,60,59,58,144,27,01/06/10 0:00
11,Tea,Darjeeling,Regular,Small Market,East,Connecticut,90,40,37,33,92,22,01/06/10 0:00
13,Tea,Green Tea,Regular,Small Market,East,Connecticut,50,20,20,15,51,16,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,East,Connecticut,120,10,53,-2,128,77,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,East,Connecticut,100,30,46,19,108,43,01/06/10 0:00
2,Coffee,Columbian,Regular,Small Market,East,Connecticut,220,100,92,79,232,61,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,East,Connecticut,130,40,76,32,169,61,01/06/10 0:00
10,Herbal Tea,Mint,Decaf,Small Market,East,Connecticut,110,50,65,36,142,41,01/06/10 0:00
11,Tea,Darjeeling,Regular,Major Market,East,Florida,110,50,43,38,105,24,01/06/10 0:00
13,Tea,Green Tea,Regular,Major Market,East,Florida,150,70,59,58,144,27,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Florida,250,40,110,25,264,129,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,East,Florida,200,80,91,63,212,58,01/06/10 0:00
2,Coffee,Columbian,Regular,Major Market,East,Florida,260,110,111,99,278,68,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Major Market,East,Florida,260,100,118,105,282,59,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,East,Florida,80,30,48,35,110,27,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Florida,100,30,59,19,133,55,01/06/10 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,Florida,130,40,81,49,177,47,01/06/10 0:00
11,Tea,Darjeeling,Regular,Major Market,East,Massachusetts,60,30,24,19,60,17,01/06/10 0:00
13,Tea,Green Tea,Regular,Major Market,East,Massachusetts,40,20,18,10,44,16,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,Massachusetts,100,10,44,-3,111,70,01/06/10 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,Massachusetts,290,100,149,83,298,66,01/06/10 0:00
2,Coffee,Columbian,Regular,Major Market,East,Massachusetts,610,530,54,547,649,48,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,Massachusetts,80,20,51,12,115,52,01/06/10 0:00
11,Tea,Darjeeling,Regular,Small Market,East,New Hampshire,60,30,23,17,58,18,01/06/10 0:00
13,Tea,Green Tea,Regular,Small Market,East,New Hampshire,40,30,0,32,43,11,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,East,New Hampshire,120,20,52,-4,125,77,01/06/10 0:00
7,Espresso,Regular Espresso,Regular,Small Market,East,New Hampshire,70,0,35,-3,78,46,01/06/10 0:00
1,Coffee,Amaretto,Regular,Small Market,East,New Hampshire,130,50,56,41,138,41,01/06/10 0:00
2,Coffee,Columbian,Regular,Small Market,East,New Hampshire,140,60,62,42,156,52,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,East,New Hampshire,60,10,36,0,82,46,01/06/10 0:00
11,Tea,Darjeeling,Regular,Major Market,East,New York,320,150,123,133,301,45,01/06/10 0:00
12,Tea,Earl Grey,Regular,Major Market,East,New York,290,140,113,121,276,42,01/06/10 0:00
13,Tea,Green Tea,Regular,Major Market,East,New York,240,120,94,99,230,37,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,East,New York,70,-210,144,-236,72,164,01/06/10 0:00
7,Espresso,Regular Espresso,Regular,Major Market,East,New York,660,340,260,318,675,97,01/06/10 0:00
2,Coffee,Columbian,Regular,Major Market,East,New York,840,350,356,357,890,177,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Major Market,East,New York,520,220,271,263,669,135,01/06/10 0:00
10,Herbal Tea,Mint,Decaf,Major Market,East,New York,150,-100,244,-143,198,97,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Louisiana,80,30,40,23,99,36,01/06/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Louisiana,110,10,53,-3,128,78,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Louisiana,100,40,47,41,125,37,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Louisiana,100,40,48,36,111,27,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Louisiana,160,40,76,32,169,61,01/06/10 0:00
2,Coffee,Columbian,Regular,Small Market,South,Louisiana,130,60,43,40,107,24,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Louisiana,180,90,59,58,144,27,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,New Mexico,80,20,41,14,96,41,01/06/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,New Mexico,60,0,35,-3,78,46,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,New Mexico,100,0,52,-3,125,76,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,New Mexico,50,20,23,18,58,17,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,New Mexico,60,10,32,8,70,30,01/06/10 0:00
2,Coffee,Columbian,Regular,Small Market,South,New Mexico,190,80,62,43,156,51,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,New Mexico,170,-20,116,-34,141,59,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Small Market,South,Oklahoma,230,90,111,99,278,68,01/06/10 0:00
4,Espresso,Caffe Latte,Regular,Small Market,South,Oklahoma,240,100,118,105,282,59,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Small Market,South,Oklahoma,30,20,18,10,44,16,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Small Market,South,Oklahoma,130,30,59,19,133,55,01/06/10 0:00
9,Herbal Tea,Lemon,Decaf,Small Market,South,Oklahoma,250,40,110,25,264,129,01/06/10 0:00
2,Coffee,Columbian,Regular,Small Market,South,Oklahoma,120,50,43,29,99,27,01/06/10 0:00
3,Coffee,Decaf Irish Cream,Decaf,Small Market,South,Oklahoma,70,30,24,19,60,17,01/06/10 0:00
6,Espresso,Decaf Espresso,Decaf,Major Market,South,Texas,190,90,94,99,230,37,01/06/10 0:00
4,Espresso,Caffe Latte,Regular,Major Market,South,Texas,110,40,54,33,135,48,01/06/10 0:00
5,Espresso,Caffe Mocha,Regular,Major Market,South,Texas,230,120,113,120,276,43,01/06/10 0:00
8,Herbal Tea,Chamomile,Decaf,Major Market,South,Texas,110,40,50,24,118,44,01/06/10 0:00
